"loinc.part","part.name","labeled.paths","plus","period","obo_id","domain","ontology.priority","ols.search.rank","obo label","loinc.vs.label.cosine","best.match","best.cosine","iri","ontology_prefix","short_form","ontology_name","bp.onto.iri"
"LP32721-0","vascular endothelial growth factor","Lab -> Chemistry and Chemistry challenge -> CHEM -> Peptides",FALSE,FALSE,"GO:0005172","go",16,54,"vascular endothelial growth factor receptor binding",0.0485899292013221,"vascular endothelial growth factor",0,"http://purl.obolibrary.org/obo/GO_0005172","GO","GO_0005172","go","http://data.bioontology.org/ontologies/GO"
"LP32756-6","iron saturation","Lab -> Chemistry and Chemistry challenge -> CHEM -> Iron",FALSE,FALSE,"GO:0033215","go",16,79,"reductive iron assimilation",0.151374871304474,"iron assimilation by reduction and transport",0.0719145553384687,"http://purl.obolibrary.org/obo/GO_0033215","GO","GO_0033215","go","http://data.bioontology.org/ontologies/GO"
"LP32756-6","iron saturation","Lab -> Chemistry and Chemistry challenge -> CHEM -> Iron",FALSE,FALSE,"GO:1901678","go",16,85,"iron coordination entity transport",0.0741799002274486,"iron coordination entity transport",0.0741799002274486,"http://purl.obolibrary.org/obo/GO_1901678","GO","GO_1901678","go","http://data.bioontology.org/ontologies/GO"
"LP32875-4","calcium phosphate crystal","Lab -> UA -> Crystals -> NA",FALSE,FALSE,"HP:0020144","pheonotypes",20,12,"calcium phosphate crystalluria",0.0267424181134223,"calcium phosphate crystalluria",0.0267424181134223,"http://purl.obolibrary.org/obo/HP_0020144","HP","HP_0020144","hp","http://data.bioontology.org/ontologies/HP"
"LP32875-4","calcium phosphate crystal","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"HP:0020144","pheonotypes",20,12,"calcium phosphate crystalluria",0.0267424181134223,"calcium phosphate crystalluria",0.0267424181134223,"http://purl.obolibrary.org/obo/HP_0020144","HP","HP_0020144","hp","http://data.bioontology.org/ontologies/HP"
"LP32885-3","urate crystal","Lab -> HEM/BC -> NA -> Crystals",FALSE,FALSE,"NCBITaxon:54325","organisms",7,100,"crystallaria asprella",0.177537106375535,"crystal darter",0.063414188418306,"http://purl.obolibrary.org/obo/NCBITaxon_54325","NCBITAXON","NCBITaxon_54325","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP32885-3","urate crystal","Lab -> UA -> Crystals",FALSE,FALSE,"NCBITaxon:54325","organisms",7,100,"crystallaria asprella",0.177537106375535,"crystal darter",0.063414188418306,"http://purl.obolibrary.org/obo/NCBITaxon_54325","NCBITAXON","NCBITaxon_54325","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP32885-3","urate crystal","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"NCBITaxon:54325","organisms",7,100,"crystallaria asprella",0.177537106375535,"crystal darter",0.063414188418306,"http://purl.obolibrary.org/obo/NCBITaxon_54325","NCBITAXON","NCBITaxon_54325","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP32885-3","urate crystals","Lab -> HEM/BC -> NA -> Crystals",FALSE,FALSE,"HP:0030507","pheonotypes",20,6,"retinal crystals",0.0801337889922001,"retinal crystals",0.0801337889922001,"http://purl.obolibrary.org/obo/HP_0030507","HP","HP_0030507","hp","http://data.bioontology.org/ontologies/HP"
"LP32885-3","urate crystals","Lab -> UA -> Crystals",FALSE,FALSE,"HP:0030507","pheonotypes",20,6,"retinal crystals",0.0801337889922001,"retinal crystals",0.0801337889922001,"http://purl.obolibrary.org/obo/HP_0030507","HP","HP_0030507","hp","http://data.bioontology.org/ontologies/HP"
"LP32885-3","urate crystals","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"HP:0030507","pheonotypes",20,6,"retinal crystals",0.0801337889922001,"retinal crystals",0.0801337889922001,"http://purl.obolibrary.org/obo/HP_0030507","HP","HP_0030507","hp","http://data.bioontology.org/ontologies/HP"
"LP33088-3","docosapentaenate w3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Fatty acids -> Fatty acids.polyunsaturated -> Fatty acids.omega 3",FALSE,FALSE,"NCBITaxon:1116724","organisms",7,51,"pantoea sp. w3-pcai-e14",0.229755751055355,"pantoea sp. w3-pcai-e14",0.229755751055355,"http://purl.obolibrary.org/obo/NCBITaxon_1116724","NCBITAXON","NCBITaxon_1116724","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP33089-1","docosapentaenate w6","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Fatty acids -> Fatty acids.polyunsaturated -> Fatty acids.omega 6",FALSE,FALSE,"NCBITaxon:185267","organisms",7,22,"cellulomonadaceae str. w6",0.201490633088265,"cellulomonadaceae str. w6",0.201490633088265,"http://purl.obolibrary.org/obo/NCBITaxon_185267","NCBITAXON","NCBITaxon_185267","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP33205-3","cholesterol.in lipoprotein (little a)","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",FALSE,TRUE,"MONDO:0011509","pheonotypes",13,7,"low density lipoprotein cholesterol, mild elevation of",0.0592054890580783,"low density lipoprotein cholesterol, mild elevation of",0.0592054890580783,"http://purl.obolibrary.org/obo/MONDO_0011509","MONDO","MONDO_0011509","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP33205-3","cholesterol.in lipoprotein (little a)","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",FALSE,TRUE,"HP:0003563","pheonotypes",20,167,"decreased ldl cholesterol concentration",0.168800000544467,"beta-lipoprotein cholesterol is a synonym for low-density lipoprotein (ldl) cholesterol.",0.058353915615952,"http://purl.obolibrary.org/obo/HP_0003563","HP","HP_0003563","hp","http://data.bioontology.org/ontologies/HP"
"LP33210-3","trienoate","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Fatty acids",FALSE,FALSE,"CHEBI:80535","chemicals/drugs",3,44,"methyl farnesoate",0.199359230974564,"methyl farnesoate",0.199359230974564,"http://purl.obolibrary.org/obo/CHEBI_80535","CHEBI","CHEBI_80535","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP33334-1","alkaline phosphatase.macrohepatic","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Alkaline phosphatase -> Alkaline phosphatase isoenzymes",FALSE,TRUE,"PR:000023540","proteins/genes",5,1,"alkaline phosphatase",0.0559697905499387,"alkaline phosphatase",0.0559697905499387,"http://purl.obolibrary.org/obo/PR_000023540","PR","PR_000023540","pr","http://data.bioontology.org/ontologies/PR"
"LP34312-6","borrelia burgdorferi c6","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Borrelia sp -> Borrelia burgdorferi",FALSE,FALSE,"NCBITaxon:498740","organisms",7,35,"borreliella burgdorferi 64b",0.0545014124498857,"borrelia burgdorferi 64b",0.0260384139440832,"http://purl.obolibrary.org/obo/NCBITaxon_498740","NCBITAXON","NCBITaxon_498740","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP34564-2","muscle specific receptor tyrosine kinase","Lab -> SERO",FALSE,FALSE,"PR:Q8AXY6","proteins/genes",5,2,"muscle, skeletal receptor tyrosine protein kinase (chicken)",0.0461480039220624,"muscle-specific tyrosine protein kinase receptor (chicken)",0.020142249037539,"http://purl.obolibrary.org/obo/PR_Q8AXY6","PR","PR_Q8AXY6","pr","http://data.bioontology.org/ontologies/PR"
"LP34629-3","mullerian inhibiting substance","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine",FALSE,FALSE,"GO:0002765","go",16,32,"immune response-inhibiting signal transduction",0.0589450723451651,"immune response-inhibiting signal transduction",0.0589450723451651,"http://purl.obolibrary.org/obo/GO_0002765","GO","GO_0002765","go","http://data.bioontology.org/ontologies/GO"
"LP34629-3","mullerian inhibiting substance","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine",FALSE,FALSE,"PR:000000073","proteins/genes",5,1,"muellerian-inhibiting factor",0.0800249097575161,"muellerian-inhibiting substance",0.0186932370746837,"http://purl.obolibrary.org/obo/PR_000000073","PR","PR_000000073","pr","http://data.bioontology.org/ontologies/PR"
"LP35075-8","mycobacterium tuberculosis tuberculin stimulated gamma interferon","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc -> Interferon.gamma",FALSE,FALSE,"PR:000029037","proteins/genes",5,41,"mycobacterium tuberculosis protein",0.0501103601492096,"mycobacterium tuberculosis protein",0.0501103601492096,"http://purl.obolibrary.org/obo/PR_000029037","PR","PR_000029037","pr","http://data.bioontology.org/ontologies/PR"
"LP35075-8","mycobacterium tuberculosis tuberculin stimulated gamma interferon","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc -> Interferon.gamma",FALSE,FALSE,"NCBITaxon:1773","organisms",7,7,"mycobacterium tuberculosis",0.0794401293461913,"mycobacterium tuberculosis variant tuberculosis",0.0496315689469669,"http://purl.obolibrary.org/obo/NCBITaxon_1773","NCBITAXON","NCBITaxon_1773","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP35076-6","mitogen stimulated gamma interferon","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc -> Interferon.gamma",FALSE,FALSE,"PR:000002051","proteins/genes",5,54,"interferon regulatory factor 9",0.221260220892527,"interferon-stimulated gene factor 3 gamma",0.0400015428384503,"http://purl.obolibrary.org/obo/PR_000002051","PR","PR_000002051","pr","http://data.bioontology.org/ontologies/PR"
"LP35076-6","mitogen stimulated gamma interferon","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc -> Interferon.gamma",FALSE,FALSE,"GO:0060336","go",16,108,"negative regulation of interferon-gamma-mediated signaling pathway",0.0675138063020769,"negative regulation of immune interferon-mediated signaling pathway",0.0561700748298924,"http://purl.obolibrary.org/obo/GO_0060336","GO","GO_0060336","go","http://data.bioontology.org/ontologies/GO"
"LP35390-1","lipoprotein associated phospholipase a2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes",FALSE,FALSE,"PR:000012808","proteins/genes",5,18,"cytosolic phospholipase a2 epsilon",0.0476961666079898,"cytosolic phospholipase a2 epsilon",0.0476961666079898,"http://purl.obolibrary.org/obo/PR_000012808","PR","PR_000012808","pr","http://data.bioontology.org/ontologies/PR"
"LP35599-7","actin.smooth muscle","Lab -> SERO -> Actin",FALSE,TRUE,"GO:0120063","go",16,98,"stomach smooth muscle contraction",0.0576537855725842,"stomach smooth muscle contraction",0.0576537855725842,"http://purl.obolibrary.org/obo/GO_0120063","GO","GO_0120063","go","http://data.bioontology.org/ontologies/GO"
"LP35603-7","invasive trophoblast","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> NA -> Choriogonadotropin",FALSE,FALSE,"MONDO:0020549","pheonotypes",13,39,"invasive hydatidiform mole",0.215535459447264,"invasive gestational trophoblastic neoplasm",0.0553777733510942,"http://purl.obolibrary.org/obo/MONDO_0020549","MONDO","MONDO_0020549","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP35603-7","invasive trophoblast","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> NA -> Choriogonadotropin",FALSE,FALSE,"GO:0036267","go",16,49,"invasive filamentous growth",0.116116523516816,"invasive filamentous growth",0.116116523516816,"http://purl.obolibrary.org/obo/GO_0036267","GO","GO_0036267","go","http://data.bioontology.org/ontologies/GO"
"LP35693-8","streptococcus pneumoniae 43","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:1367482","organisms",7,38,"streptococcus pneumoniae 439-1",0.0253205655191037,"streptococcus pneumoniae 439-1",0.0253205655191037,"http://purl.obolibrary.org/obo/NCBITaxon_1367482","NCBITAXON","NCBITaxon_1367482","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP35699-5","streptococcus pneumoniae 22","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:1415764","organisms",7,189,"streptococcus pneumoniae 27",0.0170952767865776,"streptococcus pneumoniae 27",0.0170952767865776,"http://purl.obolibrary.org/obo/NCBITaxon_1415764","NCBITAXON","NCBITaxon_1415764","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP35730-8","collagen crosslinked c-telopeptide","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Collagen",FALSE,FALSE,"MP:0031073","pheonotypes",23,1,"decreased circulating type i collagen c-terminal telopeptide level",0.0768673372458981,"decreased circulating type i collagen c-terminal telopeptide level",0.0768673372458981,"http://purl.obolibrary.org/obo/MP_0031073","MP","MP_0031073","mp","http://data.bioontology.org/ontologies/MP"
"LP35755-5","epithelial cells.non-squamous","Lab -> UA -> Cells -> Epithelial cells",FALSE,TRUE,"CL:0002653","cells",2,110,"squamous endothelial cell",0.065486563027903,"squamous endothelial cell",0.065486563027903,"http://purl.obolibrary.org/obo/CL_0002653","CL","CL_0002653","cl","http://data.bioontology.org/ontologies/CL"
"LP35755-5","epithelial cells.non-squamous","Lab -> UA -> Cells -> Epithelial cells",FALSE,TRUE,"CL:1001577","cells",2,88,"tonsil squamous cell",0.100728968755383,"tonsil squamous epithelial cells",0.0570974304139785,"http://purl.obolibrary.org/obo/CL_1001577","CL","CL_1001577","cl","http://data.bioontology.org/ontologies/CL"
"LP35890-0","voltage-gated potassium channel","Lab -> SERO",FALSE,FALSE,"PR:000034384","proteins/genes",5,24,"voltage-gated potassium channel kch",0.0240953176722477,"voltage-gated potassium channel kch",0.0240953176722477,"http://purl.obolibrary.org/obo/PR_000034384","PR","PR_000034384","pr","http://data.bioontology.org/ontologies/PR"
"LP36005-4","1,3 beta glucan","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc",FALSE,FALSE,"GO:0006076","go",16,55,"(1->3)-beta-d-glucan catabolic process",0.290781817335448,"beta-1,3 glucan catabolism",0.105940658981095,"http://purl.obolibrary.org/obo/GO_0006076","GO","GO_0006076","go","http://data.bioontology.org/ontologies/GO"
"LP36005-4","1,3 beta glucan","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Misc",FALSE,FALSE,"PR:A0A0H3G9I9","proteins/genes",5,158,"cyclic beta 1-2 glucan synthetase (brucella suis 1330)",0.163406898237182,"cyclic beta 1-2 glucan synthetase (brucella suis 1330)",0.163406898237182,"http://purl.obolibrary.org/obo/PR_A0A0H3G9I9","PR","PR_A0A0H3G9I9","pr","http://data.bioontology.org/ontologies/PR"
"LP36028-6","cocaine+benzoylecgonine","Lab -> DRUG/TOX -> Drugs -> NA -> Cocaine",TRUE,FALSE,"CHEBI:41001","chemicals/drugs",3,90,"ecgonine benzoate",0.0948872638556539,"benzoylecgonine",0.0489659312690517,"http://purl.obolibrary.org/obo/CHEBI_41001","CHEBI","CHEBI_41001","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36028-6","cocaine+benzoylecgonine","Lab -> DRUG/TOX -> Drugs -> NA -> Cocaine",TRUE,FALSE,"CHEBI:4743","chemicals/drugs",3,92,"ecgonine",0.0759734113067838,"ecgonine",0.0759734113067838,"http://purl.obolibrary.org/obo/CHEBI_4743","CHEBI","CHEBI_4743","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36043-5","herpes simplex virus 1 glycoprotein g","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Herpes virus -> Herpes simplex virus -> Herpes simplex virus 1+2 -> Herpes simplex virus 1",FALSE,FALSE,"PR:P06484","proteins/genes",5,1,"envelope glycoprotein g (herpes simplex virus type 1 strain 17)",0.031262354078944,"envelope glycoprotein g (herpes simplex virus type 1 strain 17)",0.031262354078944,"http://purl.obolibrary.org/obo/PR_P06484","PR","PR_P06484","pr","http://data.bioontology.org/ontologies/PR"
"LP36044-3","herpes simplex virus 2 glycoprotein g","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Herpes virus -> Herpes simplex virus -> Herpes simplex virus 1+2 -> Herpes simplex virus 2",FALSE,FALSE,"PR:P06484","proteins/genes",5,1,"envelope glycoprotein g (herpes simplex virus type 1 strain 17)",0.043296362102808,"envelope glycoprotein g (herpes simplex virus type 1 strain 17)",0.043296362102808,"http://purl.obolibrary.org/obo/PR_P06484","PR","PR_P06484","pr","http://data.bioontology.org/ontologies/PR"
"LP36413-0","arsenic.organic","Lab -> DRUG/TOX -> NA -> Arsenic",FALSE,TRUE,"CHEBI:25697","chemicals/drugs",3,56,"organic cation",0.142678590025888,"organic cations",0.12,"http://purl.obolibrary.org/obo/CHEBI_25697","CHEBI","CHEBI_25697","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36413-0","arsenic.organic","Lab -> DRUG/TOX -> NA -> Arsenic",FALSE,TRUE,"CHEBI:27563","chemicals/drugs",3,1,"arsenic atom",0.198216274262727,"arsenico",0.0807611844574883,"http://purl.obolibrary.org/obo/CHEBI_27563","CHEBI","CHEBI_27563","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36429-6","cells.cd19+cd27+igd+","Lab -> CELLMARK -> NA",TRUE,TRUE,"OGG:3000000930","proteins/genes",14,5,"cd19",0.367544467966324,"cd19",0.367544467966324,"http://purl.obolibrary.org/obo/OGG_3000000930","OGG","OGG_3000000930","ogg","http://data.bioontology.org/ontologies/OGG"
"LP36429-6","cells.cd19+cd27+igd+","Lab -> CELLMARK -> NA",TRUE,TRUE,"PR:000001309","proteins/genes",5,189,"cd70 molecule",0.419618999911991,"cd27lg",0.289953053195307,"http://purl.obolibrary.org/obo/PR_000001309","PR","PR_000001309","pr","http://data.bioontology.org/ontologies/PR"
"LP36429-6","cells.cd19+cd27+igd+","Lab -> CELLMARK -> NA",TRUE,TRUE,"OGG:3000000939","proteins/genes",14,4,"cd27",0.367544467966324,"cd27",0.367544467966324,"http://purl.obolibrary.org/obo/OGG_3000000939","OGG","OGG_3000000939","ogg","http://data.bioontology.org/ontologies/OGG"
"LP36472-6","cholesterol.non hdl","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",FALSE,TRUE,"CHEBI:47775","chemicals/drugs",3,106,"high-density lipoprotein cholesterol",0.178005063473213,"hdl cholesterol",0.0824806041059176,"http://purl.obolibrary.org/obo/CHEBI_47775","CHEBI","CHEBI_47775","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36472-6","cholesterol.non hdl","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",FALSE,TRUE,"OBA:VT0000184","pheonotypes",24,2,"blood hdl cholesterol amount",0.101783277952223,"blood hdl cholesterol amount",0.101783277952223,"http://purl.obolibrary.org/obo/OBA_VT0000184","OBA","OBA_VT0000184","oba","http://data.bioontology.org/ontologies/OBA"
"LP36474-2","ldl 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"CHEBI:60151","chemicals/drugs",3,3,"oxidised ldl",0.355341628779696,"oxldl",0.285714285714286,"http://purl.obolibrary.org/obo/CHEBI_60151","CHEBI","CHEBI_60151","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36474-2","ldl 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"PR:000006593","proteins/genes",5,142,"deoxyribonuclease-1-like 1",0.563564219528015,"dnl1l",0.142857142857143,"http://purl.obolibrary.org/obo/PR_000006593","PR","PR_000006593","pr","http://data.bioontology.org/ontologies/PR"
"LP36475-9","ldl 4","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"CLO:0001357","cells",11,40,"4/4 r.m.-4 cell",0.345346329292023,"4/4 r.m.-4 cell",0.345346329292023,"http://purl.obolibrary.org/obo/CLO_0001357","CLO","CLO_0001357","clo","http://data.bioontology.org/ontologies/CLO"
"LP36475-9","ldl 4","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"FMA:63170","anatomy",10,2,"low density lipoprotein",0.61407750750602,"ldl",0.154845745271484,"http://purl.obolibrary.org/obo/FMA_63170","FMA","FMA_63170","fma","http://data.bioontology.org/ontologies/FMA"
"LP36603-6","lipoprotein.beta.subparticle.small","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern -> Lipoprotein.beta -> Lipoprotein.beta.subparticle",FALSE,TRUE,"GO:0034377","go",16,105,"plasma lipoprotein particle assembly",0.131756857875541,"plasma lipoprotein particle assembly",0.131756857875541,"http://purl.obolibrary.org/obo/GO_0034377","GO","GO_0034377","go","http://data.bioontology.org/ontologies/GO"
"LP36604-4","lipoprotein.pre-beta.subparticle.large","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern -> Lipoprotein.pre-beta",FALSE,TRUE,"CHEBI:39027","chemicals/drugs",3,145,"very-low-density lipoprotein",0.24484530016052,"pre-beta-lipoproteins",0.107974381932956,"http://purl.obolibrary.org/obo/CHEBI_39027","CHEBI","CHEBI_39027","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP36604-4","lipoprotein.pre-beta.subparticle.large","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern -> Lipoprotein.pre-beta",FALSE,TRUE,"GO:1990777","go",16,24,"lipoprotein particle",0.140397617408121,"lipoprotein particle",0.140397617408121,"http://purl.obolibrary.org/obo/GO_1990777","GO","GO_1990777","go","http://data.bioontology.org/ontologies/GO"
"LP36605-1","lipoprotein.alpha.subparticle.large","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern -> Lipoprotein.alpha",FALSE,TRUE,"GO:0034358","go",16,125,"plasma lipoprotein particle",0.115948637579491,"plasma lipoprotein particle",0.115948637579491,"http://purl.obolibrary.org/obo/GO_0034358","GO","GO_0034358","go","http://data.bioontology.org/ontologies/GO"
"LP36805-7","homovanillate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> Catecholamines",FALSE,FALSE,"HP:0012100","pheonotypes",20,12,"abnormal circulating creatinine level",0.0774144150763091,"abnormal circulating creatinine level",0.0774144150763091,"http://purl.obolibrary.org/obo/HP_0012100","HP","HP_0012100","hp","http://data.bioontology.org/ontologies/HP"
"LP36805-7","homovanillate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> Catecholamines",FALSE,FALSE,"MP:0010089","pheonotypes",23,28,"abnormal circulating creatine kinase level",0.0808549699819422,"abnormal circulating creatinine kinase level",0.0715233091147407,"http://purl.obolibrary.org/obo/MP_0010089","MP","MP_0010089","mp","http://data.bioontology.org/ontologies/MP"
"LP36805-7","homovanillate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> Catecholamines",FALSE,FALSE,"MP:0005328","pheonotypes",23,14,"abnormal circulating creatinine level",0.0774144150763091,"abnormal creatinine level",0.075336371183756,"http://purl.obolibrary.org/obo/MP_0005328","MP","MP_0005328","mp","http://data.bioontology.org/ontologies/MP"
"LP36806-5","5-hydroxyindoleacetate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Serotonin -> 5-Hydroxyindoleacetate",FALSE,FALSE,"GO:0047790","go",16,6,"creatinine deaminase activity",0.122168033391243,"creatinine hydrolase",0.0651472951143947,"http://purl.obolibrary.org/obo/GO_0047790","GO","GO_0047790","go","http://data.bioontology.org/ontologies/GO"
"LP36806-5","5-hydroxyindoleacetate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Serotonin -> 5-Hydroxyindoleacetate",FALSE,FALSE,"GO:0047789","go",16,24,"creatininase activity",0.177980267619857,"creatinine hydrolase",0.0651472951143947,"http://purl.obolibrary.org/obo/GO_0047789","GO","GO_0047789","go","http://data.bioontology.org/ontologies/GO"
"LP36852-9","ej","Lab -> SERO",FALSE,FALSE,"CLO:0002905","cells",11,1,"ej (mgh-u1) cell",0.547732983133355,"ej (mgh-u1) cell",0.547732983133355,"http://purl.obolibrary.org/obo/CLO_0002905","CLO","CLO_0002905","clo","http://data.bioontology.org/ontologies/CLO"
"LP36852-9","ej","Lab -> SERO",FALSE,FALSE,"NCBITaxon:12402","organisms",7,2,"streptococcus phage ej-1",0.582971171885851,"phage ej-1",0.387627564304206,"http://purl.obolibrary.org/obo/NCBITaxon_12402","NCBITAXON","NCBITaxon_12402","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP36855-2","u2 small nuclear ribonucleoprotein","Lab -> SERO",FALSE,FALSE,"PR:000015340","proteins/genes",5,2,"u2 small nuclear ribonucleoprotein a'",0.0135367158474179,"u2 small nuclear ribonucleoprotein a'",0.0135367158474179,"http://purl.obolibrary.org/obo/PR_000015340","PR","PR_000015340","pr","http://data.bioontology.org/ontologies/PR"
"LP36886-7","choriogonadotropin.intact+beta subunit","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> NA -> Choriogonadotropin",TRUE,TRUE,"PR:000005391","proteins/genes",5,1,"choriogonadotropin subunit beta",0.0389515400897097,"choriogonadotropin subunit beta",0.0389515400897097,"http://purl.obolibrary.org/obo/PR_000005391","PR","PR_000005391","pr","http://data.bioontology.org/ontologies/PR"
"LP417540-4","sars coronavirus 2","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Coronavirus -> SARS-related coronavirus",FALSE,FALSE,"NCBITaxon:627442","organisms",7,138,"sars coronavirus p2",0.0136060761678563,"sars coronavirus p2",0.0136060761678563,"http://purl.obolibrary.org/obo/NCBITaxon_627442","NCBITAXON","NCBITaxon_627442","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP56924-1","ldl 2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"CHEBI:60151","chemicals/drugs",3,2,"oxidised ldl",0.355341628779696,"oxldl",0.285714285714286,"http://purl.obolibrary.org/obo/CHEBI_60151","CHEBI","CHEBI_60151","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP56924-1","ldl 2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"FMA:63170","anatomy",10,3,"low density lipoprotein",0.61407750750602,"ldl",0.154845745271484,"http://purl.obolibrary.org/obo/FMA_63170","FMA","FMA_63170","fma","http://data.bioontology.org/ontologies/FMA"
"LP56925-8","ldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"NCBITaxon:284666","organisms",7,63,"halobacillus sp. 3-3",0.351796276447836,"halobacillus sp. 3-3",0.351796276447836,"http://purl.obolibrary.org/obo/NCBITaxon_284666","NCBITAXON","NCBITaxon_284666","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP56925-8","ldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"FMA:63170","anatomy",10,2,"low density lipoprotein",0.61407750750602,"ldl",0.154845745271484,"http://purl.obolibrary.org/obo/FMA_63170","FMA","FMA_63170","fma","http://data.bioontology.org/ontologies/FMA"
