"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3001417","Assay for Ab.IgG against Bordetella pertussis in Serum specimen (IB) [categorical measurement datum]","","Bordetella pertussis IgG Ab [Presence] in Serum by Immunoblot","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Bordetella pertussis; using a(n) IB method ; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'Bordetella pertussis')","","","","","'categorical measurement datum'","","","","loinc:69367-1"
"turbo:TURBO_3001418","Quantitative assay for Glomerular filtration rate in Serum, Plasma or Blood specimen [volume/time*area flow rate]","","Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood","A(n) 'assay of specimen from organism' with evaluant: Serum, Plasma or Blood; analyte: Glomerular filtration rate; reporting (a) volume/time*area flow rate","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or ('blood plasma specimen' or 'blood specimen'))","'glomerular filtration'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'volume/time*area flow rate')","","","","loinc:69405-9"
"turbo:TURBO_3001419","Quantitative assay for lamoTRIgine in Serum or Plasma specimen [mass per unit volume]","","lamoTRIgine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: lamoTRIgine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'lamotrigine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:6948-4"
"turbo:TURBO_3001420","Quantitative assay for Ab.IgA against Yersinia enterocolitica in Serum specimen (IA) [arbitrary clinical concentration/abundance unit]","","Yersinia enterocolitica IgA Ab [Units/volume] in Serum by Immunoassay","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgA against Yersinia enterocolitica; using a(n) IA method ; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgA immunoglobulin complex' and 'has disposition to bind' some 'Yersinia enterocolitica')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:6964-1"
"turbo:TURBO_3001421","Quantitative assay for Ab.IgG against Yersinia enterocolitica in Serum specimen (IA) [arbitrary clinical concentration/abundance unit]","","Yersinia enterocolitica IgG Ab [Units/volume] in Serum by Immunoassay","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Yersinia enterocolitica; using a(n) IA method ; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'Yersinia enterocolitica')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:6965-8"
"turbo:TURBO_3001422","Quantitative assay for Ab against Myeloperoxidase in Serum specimen [arbitrary clinical concentration/abundance unit]","","Myeloperoxidase Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab against Myeloperoxidase; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('immunoglobulin complex' and 'has disposition to bind' some 'myeloperoxidase')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:6969-0"
"turbo:TURBO_3001423","Quantitative assay for Hepatitis E virus in Serum or Plasma specimen [arbitrary clinical concentration/abundance unit]","","Hepatitis E virus RNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Hepatitis E virus; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'Hepatitis E virus'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:69961-1"
"turbo:TURBO_3001424","Quantitative assay for Interleukin 7 in Serum or Plasma specimen [mass per unit volume]","","Interleukin 7 [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Interleukin 7; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'interleukin-7'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:70086-4"
"turbo:TURBO_3001425","Assay for Ab against JC virus in Serum or Plasma specimen (IA) [categorical measurement datum]","","JC virus Ab [Presence] in Serum or Plasma by Immunoassay","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Ab against JC virus; using a(n) IA method ; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","('immunoglobulin complex' and 'has disposition to bind' some 'JC polyomavirus')","","","","","'categorical measurement datum'","","","","loinc:70173-0"
"turbo:TURBO_3001426","Assay for Anisocytosis in Blood specimen [categorical measurement datum]","","Anisocytosis [Presence] in Blood by Light microscopy","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Anisocytosis; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'Anisocytosis'","","","","","'categorical measurement datum'","","","","loinc:702-1"
"turbo:TURBO_3001427","Quantitative assay for Basophils in Blood specimen (Automated count) [count per volume]","","Basophils [#/volume] in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Basophils; using a(n) Automated count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'basophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:704-7"
"turbo:TURBO_3001428","Quantitative assay for Basophils in Blood specimen (Manual count) [count per volume]","","Basophils [#/volume] in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Basophils; using a(n) Manual count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'basophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:705-4"
"turbo:TURBO_3001429","Quantitative assay for Basophils in Blood specimen , normalized by 100 leukocytes (Automated count) [percent]","","Basophils/100 leukocytes in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Basophils, normalized by 100 leukocytes ; using a(n) Automated count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'basophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:706-2"
"turbo:TURBO_3001430","Quantitative assay for Basophils in Blood specimen , normalized by 100 leukocytes (Manual count) [percent]","","Basophils/100 leukocytes in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Basophils, normalized by 100 leukocytes ; using a(n) Manual count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'basophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:707-0"
"turbo:TURBO_3001431","Quantitative assay for Ab.IgG against Aspergillus fumigatus in Serum specimen [arbitrary clinical concentration/abundance unit]","","Aspergillus fumigatus IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Aspergillus fumigatus; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'Aspergillus fumigatus')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7103-5"
"turbo:TURBO_3001432","Quantitative assay for Eosinophils in Blood specimen (Automated count) [count per volume]","","Eosinophils [#/volume] in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Eosinophils; using a(n) Automated count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'eosinophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:711-2"
"turbo:TURBO_3001433","Quantitative assay for Eosinophils in Blood specimen (Manual count) [count per volume]","","Eosinophils [#/volume] in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Eosinophils; using a(n) Manual count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'eosinophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:712-0"
"turbo:TURBO_3001434","Quantitative assay for Ab.IgE against Micropterus salmoides in Serum specimen [arbitrary clinical concentration/abundance unit]","","Bass, Black IgE Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgE against Micropterus salmoides; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgE immunoglobulin complex' and 'has disposition to bind' some 'Micropterus salmoides')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7120-9"
"turbo:TURBO_3001435","Quantitative assay for Eosinophils in Blood specimen , normalized by 100 leukocytes (Automated count) [percent]","","Eosinophils/100 leukocytes in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Eosinophils, normalized by 100 leukocytes ; using a(n) Automated count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'eosinophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:713-8"
"turbo:TURBO_3001436","Quantitative assay for Eosinophils in Blood specimen , normalized by 100 leukocytes (Manual count) [percent]","","Eosinophils/100 leukocytes in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Eosinophils, normalized by 100 leukocytes ; using a(n) Manual count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'eosinophil'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:714-6"
"turbo:TURBO_3001437","Quantitative assay for Ab.IgE against Acer negundo in Serum specimen [arbitrary clinical concentration/abundance unit]","","Boxelder IgE Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgE against Acer negundo; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgE immunoglobulin complex' and 'has disposition to bind' some 'Acer negundo')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7155-5"
"turbo:TURBO_3001438","Assay for Heinz bodies in Blood specimen [categorical measurement datum]","","Heinz bodies [Presence] in Blood by Light microscopy","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Heinz bodies; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'Heinz bodies'","","","","","'categorical measurement datum'","","","","loinc:716-1"
"turbo:TURBO_3001439","Assay for Hemoglobin in Blood specimen [categorical measurement datum]","","Hemoglobin [Presence] in Blood","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Hemoglobin; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'hemoglobin'","","","","","'categorical measurement datum'","","","","loinc:717-9"
"turbo:TURBO_3001440","Quantitative assay for Ab.IgG against Candida albicans in Serum specimen [arbitrary clinical concentration/abundance unit]","","Candida albicans IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Candida albicans; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'Candida albicans')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7172-0"
"turbo:TURBO_3001441","Quantitative assay for Hemoglobin in Blood specimen [mass per unit volume]","","Hemoglobin [Mass/volume] in Blood","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Hemoglobin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'hemoglobin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:718-7"
"turbo:TURBO_3001442","Quantitative assay for Oxyhemoglobin in Blood venous specimen [fraction]","","Oxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Venous blood","A(n) 'assay of specimen from organism' with evaluant: Blood venous; analyte: Oxyhemoglobin; reporting (a) fraction","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'venous blood specimen'","'oxyhemoglobin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'fraction')","","","","loinc:71836-1"
"turbo:TURBO_3001443","Assay for Yeast in Urine specimen [categorical measurement datum]","","Yeast [Presence] in Urine by Automated","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Yeast; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'yeast'","","","","","'categorical measurement datum'","","","","loinc:72223-1"
"turbo:TURBO_3001444","Quantitative assay for Cytomegalovirus in Plasma specimen [arbitrary clinical concentration/abundance unit]","","Cytomegalovirus DNA [Units/volume] (viral load) in Plasma by NAA with probe detection","A(n) 'assay of specimen from organism' with evaluant: Plasma; analyte: Cytomegalovirus; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood plasma specimen'","'Cytomegalovirus'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:72493-0"
"turbo:TURBO_3001445","Quantitative assay for Cytomegalovirus in Plasma specimen [log tranformed arbitrary unit concentration]","","Cytomegalovirus DNA [log units/volume] (viral load) in Plasma by NAA with probe detection","A(n) 'assay of specimen from organism' with evaluant: Plasma; analyte: Cytomegalovirus; reporting (a) log tranformed arbitrary unit concentration","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood plasma specimen'","'Cytomegalovirus'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'log tranformed arbitrary unit concentration')","","","","loinc:72494-8"
"turbo:TURBO_3001446","Quantitative assay for Hemoglobin in Urine specimen [mass per unit volume]","","Hemoglobin [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Hemoglobin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'hemoglobin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:726-0"
"turbo:TURBO_3001447","Assay for Hypochromia in Blood specimen [categorical measurement datum]","","Hypochromia [Presence] in Blood by Light microscopy","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Hypochromia; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'Hypochromia'","","","","","'categorical measurement datum'","","","","loinc:728-6"
"turbo:TURBO_3001448","Quantitative assay for Lymphocytes in Blood specimen (Automated count) [count per volume]","","Lymphocytes [#/volume] in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Lymphocytes; using a(n) Automated count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'lymphocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:731-0"
"turbo:TURBO_3001449","Quantitative assay for Lymphocytes in Blood specimen (Manual count) [count per volume]","","Lymphocytes [#/volume] in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Lymphocytes; using a(n) Manual count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'lymphocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:732-8"
"turbo:TURBO_3001450","Quantitative assay for Lymphocytes in Blood specimen , normalized by 100 leukocytes (Automated count) [percent]","","Lymphocytes/100 leukocytes in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Lymphocytes, normalized by 100 leukocytes ; using a(n) Automated count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'lymphocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:736-9"
"turbo:TURBO_3001451","Quantitative assay for Repaglinide in Urine specimen [mass per unit volume]","","Repaglinide [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Repaglinide; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Repaglinide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:73689-2"
"turbo:TURBO_3001452","Quantitative assay for Ab.IgE against Lolium perenne in Serum specimen [arbitrary clinical concentration/abundance unit]","","Perennial rye grass IgE Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgE against Lolium perenne; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgE immunoglobulin complex' and 'has disposition to bind' some 'Lolium perenne')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7369-2"
"turbo:TURBO_3001453","Quantitative assay for Nateglinide in Urine specimen [mass per unit volume]","","Nateglinide [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Nateglinide; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'nateglinide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:73690-0"
"turbo:TURBO_3001454","Quantitative assay for Glimepiride in Urine specimen [mass per unit volume]","","Glimepride [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Glimepiride; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'glimepiride'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:73691-8"
"turbo:TURBO_3001455","Quantitative assay for Lymphocytes in Blood specimen , normalized by 100 leukocytes (Manual count) [percent]","","Lymphocytes/100 leukocytes in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Lymphocytes, normalized by 100 leukocytes ; using a(n) Manual count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'lymphocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:737-7"
"turbo:TURBO_3001456","Quantitative assay for Metamyelocytes in Blood specimen (Manual count) [count per volume]","","Metamyelocytes [#/volume] in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Metamyelocytes; using a(n) Manual count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'metamyelocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:739-3"
"turbo:TURBO_3001457","Quantitative assay for 6-Monoacetylmorphine.free in Blood specimen [mass per unit volume]","","6-monoacetylmorphine free [Mass/volume] in Blood","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: 6-Monoacetylmorphine.free; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'6-Acetylmorphine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:73941-7"
"turbo:TURBO_3001458","Quantitative assay for Metamyelocytes in Blood specimen , normalized by 100 leukocytes (Manual count) [percent]","","Metamyelocytes/100 leukocytes in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Metamyelocytes, normalized by 100 leukocytes ; using a(n) Manual count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'metamyelocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:740-1"
"turbo:TURBO_3001459","Quantitative assay for Ab.IgE against Cladosporium sphaerospermum in Serum specimen [arbitrary clinical concentration/abundance unit]","","Cladosporium sphaerospermum IgE Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgE against Cladosporium sphaerospermum; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgE immunoglobulin complex' and 'has disposition to bind' some 'Cladosporium sphaerospermum')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:7415-3"
"turbo:TURBO_3001460","Quantitative assay for Monocytes in Blood specimen (Automated count) [count per volume]","","Monocytes [#/volume] in Blood by Automated count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Monocytes; using a(n) Automated count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'monocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:742-7"
"turbo:TURBO_3001461","Quantitative assay for Monocytes in Blood specimen (Manual count) [count per volume]","","Monocytes [#/volume] in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Monocytes; using a(n) Manual count method ; reporting (a) count per volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'monocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'count per volume')","","","","loinc:743-5"
"turbo:TURBO_3001462","Quantitative assay for Monocytes in Blood specimen , normalized by 100 leukocytes (Manual count) [percent]","","Monocytes/100 leukocytes in Blood by Manual count","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Monocytes, normalized by 100 leukocytes ; using a(n) Manual count method ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'monocyte'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:744-3"
