"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000351","Assay for pentobarbital in urine specimen [mass per unit volume concentration]","","","An assay for pentobarbital in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'pentobarbital'","","",""
"turbo:TURBO_3000352","Assay for phencyclidine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for phencyclidine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phencyclidine'","","",""
"turbo:TURBO_3000353","Assay for phencyclidine in urine specimen [mass per unit volume concentration]","","","An assay for phencyclidine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phencyclidine'","","",""
"turbo:TURBO_3000354","Assay for phenobarbital in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for phenobarbital in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phenobarbital'","","",""
"turbo:TURBO_3000355","Assay for phenobarbital in urine specimen [mass per unit volume concentration]","","","An assay for phenobarbital in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phenobarbital'","","",""
"turbo:TURBO_3000356","Assay for phenytoin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for phenytoin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phenytoin'","","",""
"turbo:TURBO_3000357","Assay for primidone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for primidone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'primidone'","","",""
"turbo:TURBO_3000358","Assay for procainamide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for procainamide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'procainamide'","","",""
"turbo:TURBO_3000359","Assay for rifampicin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for rifampicin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'rifampicin'","","",""
"turbo:TURBO_3000360","Assay for salicylates in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for salicylates in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'salicylates'","","",""
"turbo:TURBO_3000361","Assay for secobarbital in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for secobarbital in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'secobarbital'","","",""
"turbo:TURBO_3000362","Assay for theophylline in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for theophylline in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'theophylline'","","",""
"turbo:TURBO_3000363","Assay for valproate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for valproate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'valproate'","","",""
"turbo:TURBO_3000364","Assay for beclomethasone dipropionate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for beclomethasone dipropionate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'beclomethasone dipropionate'","","",""
"turbo:TURBO_3000365","Assay for betamethasone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for betamethasone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'betamethasone'","","",""
"turbo:TURBO_3000366","Assay for cannabinoid in urine specimen [mass per unit volume concentration]","","","An assay for cannabinoid in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cannabinoid'","","",""
"turbo:TURBO_3000367","Assay for complement C2 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for complement C2 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'complement C2'","","",""
"turbo:TURBO_3000368","Assay for complement C3 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for complement C3 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'complement C3'","","",""
"turbo:TURBO_3000369","Assay for complement C5 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for complement C5 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'complement C5'","","",""
"turbo:TURBO_3000370","Assay for haptoglobin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for haptoglobin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'haptoglobin'","","",""
"turbo:TURBO_3000371","Assay for gentamycin in blood serum or blood plasma specimen [molarity]","","","An assay for gentamycin in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'gentamycin'","","",""
"turbo:TURBO_3000372","Assay for pregabalin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for pregabalin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'pregabalin'","","",""
"turbo:TURBO_3000373","Assay for sulfate in urine specimen [molarity]","","","An assay for sulfate in urine specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'sulfate'","","",""
"turbo:TURBO_3000374","Assay for riboflavin in blood serum or blood plasma specimen [molarity]","","","An assay for riboflavin in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'riboflavin'","","",""
"turbo:TURBO_3000375","Assay for 25-hydroxyvitamin D2 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for 25-hydroxyvitamin D2 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'25-hydroxyvitamin D2'","","",""
"turbo:TURBO_3000376","Assay for calcidiol and vitamin D2 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for calcidiol and vitamin D2 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","('calcidiol' and 'vitamin D2')","","",""
"turbo:TURBO_3000377","Assay for high-density lipoprotein in blood serum or blood plasma specimen [molarity]","","","An assay for high-density lipoprotein in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'high-density lipoprotein'","","",""
"turbo:TURBO_3000378","Assay for adenosine deaminase in peritoneal fluid specimen [catalytic (activity) concentration]","","","An assay for adenosine deaminase in peritoneal fluid specimen that generates a scalar datum with catalytic (activity) concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'peritoneal fluid specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'catalytic (activity) concentration unit')","'adenosine deaminase'","","",""
"turbo:TURBO_3000379","Assay for 2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine in urine specimen [mass per unit volume concentration]","","","An assay for 2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine'","","",""
"turbo:TURBO_3000380","Assay for everolimus in blood specimen [mass per unit volume concentration]","","","An assay for everolimus in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'everolimus'","","",""
"turbo:TURBO_3000381","Assay for posaconazole in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for posaconazole in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'posaconazole'","","",""
"turbo:TURBO_3000382","Assay for thiopurine S-methyltransferase in blood specimen [catalytic (activity) concentration]","","","An assay for thiopurine S-methyltransferase in blood specimen that generates a scalar datum with catalytic (activity) concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'catalytic (activity) concentration unit')","'thiopurine S-methyltransferase'","","",""
"turbo:TURBO_3000383","Assay for 1,5-anhydro-D-glucitol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for 1,5-anhydro-D-glucitol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'1,5-anhydro-D-glucitol'","","",""
"turbo:TURBO_3000384","Assay for ursodeoxycholate in blood serum or blood plasma specimen [molarity]","","","An assay for ursodeoxycholate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'ursodeoxycholate'","","",""
"turbo:TURBO_3000385","Assay for acetone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for acetone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'acetone'","","",""
"turbo:TURBO_3000386","Assay for aluminium atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for aluminium atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'aluminium atom'","","",""
"turbo:TURBO_3000387","Assay for arsenic atom in blood specimen [mass per unit volume concentration]","","","An assay for arsenic atom in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'arsenic atom'","","",""
"turbo:TURBO_3000388","Assay for L-homocitrulline in blood serum or blood plasma specimen [molarity]","","","An assay for L-homocitrulline in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'L-homocitrulline'","","",""
"turbo:TURBO_3000389","Assay for amphetamine and methamphetamine in urine specimen [mass per unit volume concentration]","","","An assay for amphetamine and methamphetamine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","('amphetamine' and 'methamphetamine')","","",""
"turbo:TURBO_3000390","Assay for copper atom in liver specimen [mass]","","","An assay for copper atom in liver specimen that generates a scalar datum with mass units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'liver specimen'","","","","","","'mass measurement datum'","'copper atom'","","",""
"turbo:TURBO_3000391","Assay for chromium atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for chromium atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'chromium atom'","","",""
"turbo:TURBO_3000392","Assay for cobalt atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for cobalt atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cobalt atom'","","",""
"turbo:TURBO_3000393","Assay for copper atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for copper atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'copper atom'","","",""
"turbo:TURBO_3000394","Assay for cyanide in blood specimen [mass per unit volume concentration]","","","An assay for cyanide in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cyanide'","","",""
"turbo:TURBO_3000395","Assay for ethanol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for ethanol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ethanol'","","",""
"turbo:TURBO_3000396","Assay for ethanol in urine specimen [mass per unit volume concentration]","","","An assay for ethanol in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ethanol'","","",""
"turbo:TURBO_3000397","Assay for propan-2-ol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for propan-2-ol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'propan-2-ol'","","",""
"turbo:TURBO_3000398","Assay for lead atom in blood specimen [mass per unit volume concentration]","","","An assay for lead atom in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'lead atom'","","",""
"turbo:TURBO_3000399","Assay for manganese atom in blood specimen [mass per unit volume concentration]","","","An assay for manganese atom in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'manganese atom'","","",""
"turbo:TURBO_3000400","Assay for manganese atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for manganese atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'manganese atom'","","",""
"turbo:TURBO_3000401","Assay for mercury atom in blood specimen [mass per unit volume concentration]","","","An assay for mercury atom in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'mercury atom'","","",""
"turbo:TURBO_3000402","Assay for methanol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for methanol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'methanol'","","",""
"turbo:TURBO_3000403","Assay for selenium atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for selenium atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'selenium atom'","","",""
"turbo:TURBO_3000404","Assay for thallium in blood specimen [mass per unit volume concentration]","","","An assay for thallium in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'thallium'","","",""
"turbo:TURBO_3000405","Assay for zinc atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for zinc atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'zinc atom'","","",""
"turbo:TURBO_3000406","Assay for lacosamide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for lacosamide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'lacosamide'","","",""
