Ontology ID	label	has curation status	alternative term	definition	definition source	example of usage	editor note	term editor	ontology term requester	term tracker item	logical type	logical note	parent class	material processing technique	detection technique	evaluant	analyte	device	reagent	molecular label	input	output	target entity	objective	associated axioms
http://purl.obolibrary.org/obo/OBI_3100213	ABL90 panel arterial blood RBC (hematocrit) assay			A cytometry assay that measures the count of RBC (hematocrit)s in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'arterial blood specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100214	ABL90 panel arterial blood calcium assay			An analyte assay that measures the abundance of calcium in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'calcium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100215	ABL90 panel arterial blood temperature assay			An assay that measures temperature in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		assay			'arterial blood specimen'							'temperature'		
http://purl.obolibrary.org/obo/OBI_3100216	ABL90 panel arterial blood bicarbonate assay			An analyte assay that measures the abundance of bicarbonate in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'hydrogencarbonate'								
http://purl.obolibrary.org/obo/OBI_3100217	ABL90 panel arterial blood potassium assay			An analyte assay that measures the abundance of potassium in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100218	CBC with manual differential venous blood promyelocyte assay			A cytometry assay that measures the count of promyelocytes in venous blood as part of a CBC with manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'promyelocyte'		
http://purl.obolibrary.org/obo/OBI_3100219	ABL90 panel venous blood glucose assay			An analyte assay that measures the abundance of glucose in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100220	ABL90 panel venous blood hemoglobin assay			An analyte assay that measures the abundance of hemoglobin in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'hemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100221	ABL90 panel venous blood ionized calcium assay			An analyte assay that measures the abundance of ionized calcium in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'calcium ion'								
http://purl.obolibrary.org/obo/OBI_3100222	ABL90 panel venous blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'carbon dioxide'								
http://purl.obolibrary.org/obo/OBI_3100223	ABL90 panel venous blood RBC (hematocrit) assay			A cytometry assay that measures the count of RBC (hematocrit)s in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100224	ABL90 panel venous blood sodium assay			An analyte assay that measures the abundance of sodium in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100225	ABL90 panel venous blood O2 assay			An analyte assay that measures the abundance of O2 in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'oxygen molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100226	ABL90 panel venous blood bicarbonate assay			An analyte assay that measures the abundance of bicarbonate in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'hydrogencarbonate'								
http://purl.obolibrary.org/obo/OBI_3100227	ABL90 panel venous blood lactate assay			An analyte assay that measures the abundance of lactate in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'lactate'								
http://purl.obolibrary.org/obo/OBI_3100228	ABL90 panel venous blood chloride assay			An analyte assay that measures the abundance of chloride in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'chloride'								
http://purl.obolibrary.org/obo/OBI_3100229	venous blood T4 assay			An analyte assay that measures the abundance of T4 in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'thyroxine'								
http://purl.obolibrary.org/obo/OBI_3100230	free venous blood T4 assay			An analyte assay that measures the abundance of T4 in venous blood as part of a free order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'thyroxine'								
http://purl.obolibrary.org/obo/OBI_3100231	ABL90 panel venous blood potassium assay			An analyte assay that measures the abundance of potassium in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100232	urine sodium assay			An analyte assay that measures the abundance of sodium in urine	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'urine specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100233	bone profile venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a bone profile order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100234	bone profile venous blood calcium assay			An analyte assay that measures the abundance of calcium in venous blood as part of a bone profile order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'calcium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100235	bone profile venous blood protein assay			An analyte assay that measures the abundance of protein in venous blood as part of a bone profile order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100236	bone profile venous blood phosphate assay			An analyte assay that measures the abundance of phosphate in venous blood as part of a bone profile order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'phosphate ion'								
http://purl.obolibrary.org/obo/OBI_3100237	ABG/electrolytes arterial blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in arterial blood as part of a ABG/electrolytes order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'carbon dioxide'								
http://purl.obolibrary.org/obo/OBI_3100238	ABG/electrolytes arterial blood O2 assay			An analyte assay that measures the abundance of O2 in arterial blood as part of a ABG/electrolytes order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'oxygen molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100239	ABG/electrolytes arterial blood ionized calcium assay			An analyte assay that measures the abundance of ionized calcium in arterial blood as part of a ABG/electrolytes order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'calcium ion'								
http://purl.obolibrary.org/obo/OBI_3100240	CBC with automated differential venous blood nucleated RBC assay			A cytometry assay that measures the count of nucleated RBCs in venous blood as part of a CBC with automated differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'nucleate erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100241	ABL90 panel venous blood methemoglobin assay			An analyte assay that measures the abundance of methemoglobin in venous blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'methemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100242	ABL90 panel arterial blood methemoglobin assay			An analyte assay that measures the abundance of methemoglobin in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'methemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100243	venous blood valproic acid assay			An analyte assay that measures the abundance of valproic acid in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'valproic acid'								
http://purl.obolibrary.org/obo/OBI_3100244	high sensitivity cardiac/neonatal venous blood c-reactive protein assay			An analyte assay that measures the abundance of c-reactive protein in venous blood as part of a high sensitivity cardiac/neonatal order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'C-reactive protein'								
http://purl.obolibrary.org/obo/OBI_3100245	POC arterial blood creatinine assay			An analyte assay that measures the abundance of creatinine in arterial blood as part of a POC order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100246	GEM4000 ANLCOOX arterial blood bicarbonate assay			An analyte assay that measures the abundance of bicarbonate in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'hydrogencarbonate'								
http://purl.obolibrary.org/obo/OBI_3100247	GEM4000 ANLCOOX arterial blood O2 assay			An analyte assay that measures the abundance of O2 in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'oxygen molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100248	GEM4000 ANLCOOX arterial blood RBC (hematocrit) assay			A cytometry assay that measures the count of RBC (hematocrit)s in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'arterial blood specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100249	GEM4000 ANLCOOX arterial blood temperature assay			An assay that measures temperature in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		assay			'arterial blood specimen'							'temperature'		
http://purl.obolibrary.org/obo/OBI_3100250	GEM4000 ANLCOOX arterial blood hemoglobin assay			An analyte assay that measures the abundance of hemoglobin in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'hemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100251	GEM4000 ANLCOOX arterial blood potassium assay			An analyte assay that measures the abundance of potassium in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100252	GEM4000 ANLCOOX arterial blood glucose assay			An analyte assay that measures the abundance of glucose in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100253	GEM4000 ANLCOOX arterial blood ionized calcium assay			An analyte assay that measures the abundance of ionized calcium in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'calcium ion'								
http://purl.obolibrary.org/obo/OBI_3100254	GEM4000 ANLCOOX arterial blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'carbon dioxide'								
http://purl.obolibrary.org/obo/OBI_3100255	GEM4000 ANLCOOX arterial blood sodium assay			An analyte assay that measures the abundance of sodium in arterial blood as part of a GEM4000 ANLCOOX order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100256	venous blood hemoglobin assay			An analyte assay that measures the abundance of hemoglobin in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'hemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100257	CBC with manual differential venous blood megakaryocyte assay			A cytometry assay that measures the count of megakaryocytes in venous blood as part of a CBC with manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'megakaryocyte'		
http://purl.obolibrary.org/obo/OBI_3100258	corected venous blood megakaryocyte assay			A cytometry assay that measures the count of megakaryocytes in venous blood as part of a corected order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'megakaryocyte'		
http://purl.obolibrary.org/obo/OBI_3100259	non-cardiac venous blood c-reactive protein assay			An analyte assay that measures the abundance of c-reactive protein in venous blood as part of a non-cardiac order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'C-reactive protein'								
http://purl.obolibrary.org/obo/OBI_3100260	intraoperative venous blood PTH assay			An analyte assay that measures the abundance of PTH in venous blood as part of a intraoperative order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'prostate-specific antigen'								
http://purl.obolibrary.org/obo/OBI_3100261	venous blood PTH assay			An analyte assay that measures the abundance of PTH in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'prostate-specific antigen'								
http://purl.obolibrary.org/obo/OBI_3100262	total bodily fluid protein assay			An analyte assay that measures the abundance of protein in bodily fluid as part of a total order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'bodily fluid specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100263	bodily fluid glucose assay			An analyte assay that measures the abundance of glucose in bodily fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'bodily fluid specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100264	Count bodily fluid RBC assay			A cytometry assay that measures the count of RBCs in bodily fluid as part of a Count order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100265	Count bodily fluid WBC assay			A cytometry assay that measures the count of WBCs in bodily fluid as part of a Count order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'leukocyte'		
http://purl.obolibrary.org/obo/OBI_3100266	Manual differential bodily fluid mesothelial cell assay			A cytometry assay that measures the count of mesothelial cells in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'mesothelial cell'		
http://purl.obolibrary.org/obo/OBI_3100267	Manual differential bodily fluid monocyte assay			A cytometry assay that measures the count of monocytes in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'monocyte'		
http://purl.obolibrary.org/obo/OBI_3100268	Manual differential bodily fluid lymphocyte assay			A cytometry assay that measures the count of lymphocytes in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'lymphocyte'		
http://purl.obolibrary.org/obo/OBI_3100269	Manual differential bodily fluid macrophage assay			A cytometry assay that measures the count of macrophages in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'macrophage'		
http://purl.obolibrary.org/obo/OBI_3100270	Manual differential bodily fluid basophil assay			A cytometry assay that measures the count of basophils in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'basophil'		
http://purl.obolibrary.org/obo/OBI_3100271	Manual differential bodily fluid eosinophil assay			A cytometry assay that measures the count of eosinophils in bodily fluid as part of a Manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'eosinophil'		
http://purl.obolibrary.org/obo/OBI_3100272	liver function venous blood bilirubin assay			An analyte assay that measures the abundance of bilirubin in venous blood as part of a liver function order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'bilirubin IXalpha'								
http://purl.obolibrary.org/obo/OBI_3100273	liver function venous blood ALT assay			An analyte assay that measures the abundance of ALT in venous blood as part of a liver function order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'alanine aminotransferase'								
http://purl.obolibrary.org/obo/OBI_3100274	liver function venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a liver function order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100275	liver function venous blood protein assay			An analyte assay that measures the abundance of protein in venous blood as part of a liver function order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100276	Vitamin B12 and Folate venous blood folate assay			An analyte assay that measures the abundance of folate in venous blood as part of a Vitamin B12 and Folate order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'folate(2-)'								
http://purl.obolibrary.org/obo/OBI_3100277	bodily fluid WBC assay			A cytometry assay that measures the count of WBCs in bodily fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'leukocyte'		
http://purl.obolibrary.org/obo/OBI_3100278	bodily fluid RBC assay			A cytometry assay that measures the count of RBCs in bodily fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'bodily fluid specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100279	venous blood reticulocyte assay			A cytometry assay that measures the count of reticulocytes in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'reticulocyte'		
http://purl.obolibrary.org/obo/OBI_3100280	bodily fluid cholesterol assay			An analyte assay that measures the abundance of cholesterol in bodily fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'bodily fluid specimen'	'cholesterol'								
http://purl.obolibrary.org/obo/OBI_3100281	TSH reflex Free T4 venous blood TSH assay			An analyte assay that measures the abundance of TSH in venous blood as part of a TSH reflex Free T4 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'thyroid stimulating hormone'								
http://purl.obolibrary.org/obo/OBI_3100282	direct venous blood bilirubin assay			An analyte assay that measures the abundance of bilirubin in venous blood as part of a direct order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'bilirubin IXalpha'								
